date,snap,ts_ms,coin,ret12,ret24,ret7d,day2_ret24,pump_max5m,mins_since_high12,retrace_from_high,vwap_dist,volr_15m,volr_1h,volr_2h,vol24_usd,oi_usd,funding_1h,funding_8h_sum,premium,spread_bps,depth_bid_05,depth_ask_05,btc_ret24,eth_ret24,breadth_up5,rank24,r30m,r1h,r2h,r3h,r6h,r24h,mae3h,fund_paid_3h,e18_r1h,e18_r2h,e18_r3h,e18_mae3h,ent_r1h,ent_r2h,ent_r3h,ent_mae3h
2026-07-11,,1783809190795,SYRUP,-0.014372,0.020884,0.185708,0.151143,0.010096,275,0.044409,-0.018931,0.145540,0.117264,0.354143,1338084,3699921,0.000013,,0.000530,,,,0.002167,0.010854,7,30,0.000315,-0.001888,0.002360,0.005875,-0.013900,-0.015683,0.008445,0.000038,-0.008552,0.000417,-0.004746,0.002607,,,,
2026-07-11,,1783809190795,PUMP,-0.015257,-0.026063,-0.086229,-0.013532,0.004818,475,0.032038,-0.013516,2.202139,1.607711,1.226526,2552331,37846611,0.000001,,0.000000,,,,0.002167,0.010854,7,166,-0.000704,-0.018310,-0.021831,-0.013380,-0.012676,0.022535,0.000704,-0.000013,-0.011173,-0.030028,-0.034218,0.001397,,,,
2026-07-11,,1783809190795,PROVE,-0.003522,-0.004657,0.025367,0.002733,0.002784,435,0.008391,-0.003329,3.663372,1.372065,0.875088,108731,235660,0.000013,,-0.000284,,,,0.002167,0.010854,7,125,0.001742,-0.003236,0.002190,-0.000050,-0.008313,-0.012246,0.004580,0.000037,-0.002877,-0.004514,-0.009177,0.001141,,,,
2026-07-11,,1783809190795,XPL,0.013287,0.010709,-0.130537,-0.035364,0.006791,110,0.028549,0.008428,0.423727,0.424113,0.627418,5382581,34445701,0.000013,,0.000000,,,,0.002167,0.010854,7,55,-0.005292,-0.023203,-0.022256,-0.007433,-0.013403,-0.044502,-0.000075,0.000038,-0.015003,-0.030475,-0.029440,0.003703,,,,
2026-07-11,,1783809190795,WLFI,0.012852,0.012504,0.019836,-0.001871,0.004310,25,0.001645,0.006082,0.310432,5.165898,2.734725,480664,10769814,0.000013,,-0.000306,,,,0.002167,0.010854,7,47,-0.003346,-0.010141,-0.012791,-0.010702,-0.017004,-0.020486,0.000713,0.000023,-0.003844,-0.009832,-0.012638,0.003011,,,,
2026-07-11,,1783809190795,LINEA,-0.010561,-0.013366,-0.031026,0.020248,0.003263,490,0.019718,-0.008832,4.034624,1.380954,0.839805,113760,1648000,0.000013,,0.000000,,,,0.002167,0.010854,7,151,0.000821,-0.012315,-0.020936,-0.016420,-0.014368,-0.027504,0.002053,0.000038,-0.005719,-0.024918,-0.028595,0.000817,,,,
2026-07-11,,1783809190795,SKY,0.000384,0.000500,0.060961,0.066695,0.008806,200,0.042347,-0.010404,1.215635,1.158565,0.868102,511447,2443485,0.000013,,0.000467,,,,0.002167,0.010854,7,105,-0.007787,-0.025661,-0.019125,0.016157,0.018958,-0.007820,0.016157,0.000038,-0.015285,-0.039107,-0.012085,0.005520,,,,
2026-07-11,,1783809190795,ASTER,0.002209,0.000777,-0.018227,0.011588,0.002065,150,0.007006,-0.000304,1.850111,1.158755,0.785825,476637,22712387,0.000013,,0.000211,,,,0.002167,0.010854,7,103,-0.000555,-0.008672,-0.020230,-0.014475,-0.011542,-0.014934,0.000396,0.000038,-0.006027,-0.017325,-0.023542,0.001278,,,,
2026-07-11,,1783809190795,AVNT,0.005693,-0.009966,-0.020577,0.055730,0.009074,250,0.034085,-0.000383,1.428989,0.961495,0.646196,428342,605342,-0.000041,,-0.000692,,,,0.002167,0.010854,7,140,-0.001122,-0.017950,-0.021336,-0.018072,-0.016900,-0.033320,0.002019,-0.000137,-0.009878,-0.026559,-0.033030,0.002356,,,,
2026-07-11,,1783809190795,STBL,0.046109,0.023259,-0.097054,-0.018532,0.016627,80,0.015361,0.012801,0.127635,1.256689,1.697349,253558,2356998,0.000013,,0.000000,,,,0.002167,0.010854,7,25,-0.011281,-0.021220,-0.038918,-0.023066,-0.028434,-0.035940,0.000797,0.000038,-0.011130,-0.030251,-0.047280,0.001506,,,,
2026-07-11,,1783809190795,0G,-0.008262,-0.025918,-0.085040,0.004995,0.003032,765,0.016540,-0.010441,1.320092,0.846755,2.965390,184621,309275,0.000013,,0.000000,,,,0.002167,0.010854,7,165,-0.004478,-0.021297,-0.030357,-0.023796,-0.018641,-0.048998,0.000729,0.000013,-0.013920,-0.031450,-0.037121,0.000876,,,,
2026-07-11,,1783809190795,HEMI,-0.000659,-0.021931,-0.041912,0.044464,0.005939,150,0.011517,-0.002632,1.123328,0.862992,1.306506,132401,1209478,0.000013,,0.000000,,,,0.002167,0.010854,7,163,0.000000,-0.009233,-0.016487,-0.015388,-0.018685,-0.028138,0.001099,0.000038,-0.006357,-0.012714,-0.023235,0.001534,,,,
2026-07-11,,1783809190795,APEX,-0.007428,-0.018365,-0.054346,0.007726,0.004511,290,0.015415,-0.005326,0.351604,0.285875,0.226524,798052,1282218,0.000069,,0.000837,,,,0.002167,0.010854,7,158,-0.000654,-0.005231,-0.003996,0.000727,0.005849,-0.012133,0.001962,0.000104,-0.005571,-0.011432,-0.007308,-0.000036,,,,
2026-07-11,,1783809190795,2Z,0.002726,0.003133,0.031521,-0.025006,0.008023,145,0.009623,0.000647,0.717742,1.164466,1.016590,122208,708477,0.000013,,0.000000,,,,0.002167,0.010854,7,91,-0.000474,-0.016520,-0.016311,-0.013216,0.009354,0.017886,0.000906,0.000038,-0.008031,-0.024480,-0.025477,0.001135,,,,
2026-07-11,,1783809190795,ZEC,0.035529,0.050255,0.131824,0.036175,0.014814,75,0.020731,0.025138,0.806539,0.559722,1.322818,93721784,280674057,0.000013,0.000159,0.000724,0.19,82666,44275,0.002167,0.010854,7,7,-0.005111,-0.022981,-0.029084,-0.029542,-0.015982,0.023859,0.000381,0.000038,-0.011025,-0.032372,-0.037428,0.005322,,,,
2026-07-11,,1783809190795,MON,-0.019685,-0.019089,0.066973,-0.004717,0.004757,530,0.027168,-0.011714,1.276156,0.684905,0.671759,2682238,31496132,0.000013,,0.000000,,,,0.002167,0.010854,7,159,0.000355,-0.016002,-0.005718,-0.001551,-0.004344,0.010151,0.001020,0.000038,-0.008493,-0.020286,-0.010957,0.001672,,,,
2026-07-11,,1783809190795,MET,0.013620,0.013620,-0.109600,-0.032388,0.010505,20,0.012394,0.008493,1.250028,1.007390,0.717440,383928,2738720,0.000013,,0.000000,,,,0.002167,0.010854,7,43,-0.009508,-0.029473,-0.040122,-0.025797,-0.018001,-0.066489,-0.001331,0.000038,-0.012387,-0.039689,-0.039563,0.009606,,,,
2026-07-11,,1783809190795,MEGA,-0.017821,-0.005649,-0.101166,-0.012509,0.006314,775,0.029898,-0.010248,1.716846,2.850431,1.721870,357501,5521079,0.000013,,0.000000,,,,0.002167,0.010854,7,129,0.005893,-0.006613,-0.016957,-0.012591,-0.013227,-0.023443,0.007419,0.000038,-0.000802,-0.013868,-0.025604,0.003230,,,,
2026-07-11,,1783809190795,CC,0.003844,0.012452,-0.030281,0.008877,0.003030,75,0.014873,0.002469,2.922637,1.283134,2.015665,438980,4420762,0.000013,,0.000686,,,,0.002167,0.010854,7,48,-0.003241,-0.004566,-0.006628,-0.007659,-0.004345,-0.012373,0.006776,0.000038,-0.000222,-0.003546,-0.005023,0.009825,,,,
2026-07-11,,1783809190795,ICP,-0.003059,-0.008475,0.016033,-0.020894,0.011415,195,0.014897,-0.002130,0.760206,0.407829,0.547814,745514,1753631,0.000013,,-0.000486,,,,0.002167,0.010854,7,135,-0.002060,-0.012668,-0.010388,-0.004997,-0.000175,-0.025467,0.000088,0.000003,-0.008317,-0.020118,-0.017984,-0.000131,,,,
2026-07-11,,1783809190795,AERO,0.001034,0.027575,-0.090923,-0.003768,0.008314,425,0.022953,-0.000049,0.215153,0.161727,0.146754,1062048,12962703,0.000013,,0.000546,,,,0.002167,0.010854,7,21,-0.002422,-0.019211,-0.029314,-0.019361,-0.021201,-0.046741,-0.000394,0.000038,-0.007258,-0.025423,-0.031802,0.001815,,,,
2026-07-11,,1783809190795,STABLE,0.007619,0.012667,0.050526,-0.011286,0.005139,205,0.002384,0.004703,1.014066,0.670777,0.659328,130612,2589585,0.000013,,0.000000,,,,0.002167,0.010854,7,46,-0.000028,-0.003036,0.005875,0.009782,0.048939,0.032326,0.011525,0.000038,-0.000028,-0.004072,0.002977,0.009296,,,,
2026-07-11,,1783809190795,FOGO,-0.017940,-0.032648,0.013706,0.078845,0.010992,365,0.024565,-0.016603,2.139078,0.764067,0.553698,194551,309942,0.000013,,0.000000,,,,0.002167,0.010854,7,169,-0.000929,-0.003096,0.000619,-0.006399,0.015688,-0.002477,0.009082,0.000038,-0.012032,-0.010911,-0.021311,0.000204,,,,
2026-07-11,,1783809190795,LIT,0.020661,-0.019259,0.200227,0.123067,0.010819,195,0.016193,0.007359,0.907345,0.740138,0.748810,28003481,147539017,0.000052,,0.001230,,,,0.002167,0.010854,7,160,-0.002497,-0.018692,-0.020281,-0.005184,0.028378,-0.008476,0.001589,0.000062,0.004761,-0.017824,-0.008798,0.009788,,,,
2026-07-11,,1783809190795,XMR,0.002581,-0.000403,-0.020030,0.025564,0.004960,110,0.007939,0.001091,0.116240,0.909593,0.692972,2323862,51171067,0.000013,,0.000375,,,,0.002167,0.010854,7,110,0.001458,0.001830,0.001985,0.007754,0.023200,0.014050,0.008436,0.000038,-0.000836,0.000743,0.005049,0.007156,,,,
2026-07-11,,1783809190795,AXS,-0.006034,-0.000597,-0.033846,-0.000696,0.002578,580,0.007507,-0.002812,1.221585,0.767539,0.679105,80668,449346,0.000013,,0.000000,,,,0.002167,0.010854,7,111,-0.000896,-0.011853,-0.016451,-0.010430,-0.006001,-0.017914,0.000100,0.000038,-0.003078,-0.016768,-0.019696,0.000496,,,,
2026-07-11,,1783809190795,DASH,0.005986,0.002380,-0.021471,0.020963,0.004294,75,0.014297,0.004715,0.541600,0.232818,0.639885,284738,978384,0.000013,,-0.000106,,,,0.002167,0.010854,7,96,-0.001860,-0.016965,-0.025948,-0.017909,-0.016364,-0.016192,-0.000858,0.000038,-0.004483,-0.030812,-0.028185,0.002798,,,,
2026-07-11,,1783809190795,SKR,-0.020337,0.007078,0.018388,-0.018174,0.007108,765,0.042943,-0.015582,1.236909,0.910506,0.605332,227383,160053,0.000013,,0.000000,,,,0.002167,0.010854,7,74,-0.003784,-0.006920,-0.019894,-0.010163,-0.016110,-0.041194,0.000000,0.000038,-0.005511,-0.011994,-0.017936,0.002053,,,,
2026-07-11,,1783809190795,AZTEC,0.005403,0.015292,-0.028041,0.014568,0.006004,250,0.014701,0.003977,0.402576,0.834991,0.613750,102984,565219,0.000013,,0.001418,,,,0.002167,0.010854,7,39,-0.001273,-0.015486,-0.020223,-0.011314,-0.016051,0.054660,0.000000,0.000054,-0.006336,-0.023515,-0.024641,0.000000,,,,
2026-07-11,,1783809190795,CHIP,-0.012860,-0.042379,0.012304,0.014779,0.005784,560,0.022125,-0.004378,1.441895,0.950958,0.635667,562929,3589884,0.000008,,-0.000312,,,,0.002167,0.010854,7,171,-0.001776,-0.011593,0.003958,0.026677,0.028672,0.009256,0.035528,-0.000003,-0.011958,-0.013503,-0.005376,0.004202,,,,
2026-07-11,,1783809190795,GRAM,-0.005973,0.011119,-0.059033,0.026060,0.003344,780,0.015034,-0.005166,1.136333,0.479427,1.628770,1857793,25213802,0.000013,,0.000455,,,,0.002167,0.010854,7,52,-0.006911,-0.010216,-0.011478,-0.007031,-0.004387,-0.030467,0.000300,0.000038,-0.007674,-0.015468,-0.013429,0.001799,,,,
2026-07-12,,1783895672834,BTC,-0.003639,-0.000454,0.002499,-0.005175,0.002261,460,0.007823,-0.003551,1.449500,3.610666,2.379534,845890042,2408822137,0.000013,,-0.000188,,,,-0.000454,0.008225,4,47,0.000392,0.001050,0.004577,-0.003386,-0.016647,-0.026883,0.009813,0.000038,-0.000563,-0.002284,0.002065,0.007728,,,,
2026-07-12,,1783895672834,ETH,-0.000998,0.008225,0.008733,-0.005177,0.003536,420,0.013522,-0.005323,2.589017,3.943898,2.534380,443910986,1474538460,0.000013,,-0.000277,,,,-0.000454,0.008225,4,36,0.000333,0.003496,0.013152,0.006604,-0.011376,-0.021698,0.024306,0.000038,-0.003918,-0.003035,0.007891,0.018541,,,,
2026-07-12,,1783895672834,ATOM,-0.000319,-0.008869,-0.017706,-0.004227,0.005855,290,0.015233,-0.008133,0.283546,0.588577,0.447870,284946,2014403,-0.000026,,-0.001085,,,,-0.000454,0.008225,4,88,-0.002109,-0.000831,0.006967,-0.003196,-0.016683,-0.021732,0.011314,-0.000117,-0.009003,-0.008432,-0.005072,0.003107,,,,
2026-07-12,,1783895672834,DYDX,-0.024569,0.022066,0.001303,-0.028949,0.005014,445,0.029785,-0.016802,1.914346,0.930850,0.559047,561730,3563418,0.000013,0.000100,0.000000,3.06,81695,15867,-0.000454,0.008225,4,17,0.004287,0.003904,-0.002986,-0.013398,-0.035370,-0.073036,0.012402,0.000038,-0.004082,-0.010281,-0.015271,-0.000302,,,,
2026-07-12,,1783895672834,SOL,-0.003329,-0.001355,-0.060478,-0.017348,0.003076,460,0.014794,-0.007767,1.039806,1.213764,0.985864,146552543,423824462,0.000013,,-0.000248,,,,-0.000454,0.008225,4,51,0.000496,0.002453,0.010763,0.002557,-0.008976,-0.027645,0.019569,0.000038,-0.004462,-0.002516,0.005097,0.013579,,,,
2026-07-12,,1783895672834,AVAX,-0.004450,-0.023786,-0.075416,-0.027191,0.002890,80,0.012120,-0.003745,1.597864,2.482661,1.702013,2920375,13430803,0.000005,,-0.000625,,,,-0.000454,0.008225,4,151,-0.000954,0.001720,0.014278,0.005599,0.011322,0.001579,0.025366,0.000038,-0.004544,-0.003252,0.005073,0.020276,,,,
2026-07-12,,1783895672834,BNB,-0.010897,-0.001775,-0.027349,-0.001199,0.003946,615,0.018579,-0.009707,0.233837,0.818510,0.709794,5205705,24788126,0.000013,,-0.000295,,,,-0.000454,0.008225,4,53,-0.000994,0.000697,0.007305,0.004114,-0.009118,-0.013720,0.010460,0.000038,-0.002763,-0.002711,0.003840,0.007089,,,,
2026-07-12,,1783895672834,APE,-0.015070,-0.021588,0.070134,-0.028949,0.007662,320,0.029693,-0.016043,0.470666,1.432577,0.887170,259075,952395,0.000013,,-0.000066,,,,-0.000454,0.008225,4,143,-0.002499,0.004472,0.011376,0.010193,-0.003683,-0.030578,0.028737,0.000038,-0.010554,-0.000586,0.017786,0.019219,,,,
2026-07-12,,1783895672834,OP,-0.019734,-0.014439,-0.073671,-0.015091,0.005202,615,0.024120,-0.015362,0.734165,1.559499,1.268586,526091,3214880,-0.000004,,-0.000996,,,,-0.000454,0.008225,4,114,-0.005481,-0.001595,0.007475,-0.003289,-0.011860,-0.028005,0.014850,-0.000083,-0.010097,-0.009602,-0.004554,0.008018,,,,
2026-07-12,,1783895672834,LTC,-0.012821,-0.011848,-0.036680,-0.002591,0.002420,425,0.017481,-0.010506,1.693898,2.374137,1.755228,1516680,12363402,0.000013,,-0.000646,,,,-0.000454,0.008225,4,106,-0.000431,-0.000635,0.003719,-0.001474,-0.011270,-0.017574,0.009660,0.000038,-0.004665,-0.008902,-0.004147,0.003493,,,,
2026-07-12,,1783895672834,ARB,-0.025335,-0.020309,0.157384,0.022818,0.008718,525,0.038322,-0.014285,0.976685,2.207461,1.460436,14065812,9692569,0.000013,,0.000645,,,,-0.000454,0.008225,4,140,-0.002899,-0.001611,-0.000859,-0.005154,-0.025770,-0.041233,0.020724,0.000038,0.003126,0.005174,0.002264,0.024685,,,,
2026-07-12,,1783895672834,DOGE,-0.010048,-0.009426,-0.068557,-0.011959,0.003542,445,0.017998,-0.006871,4.490142,4.986794,3.133092,4089741,25739618,0.000007,,-0.000648,,,,-0.000454,0.008225,4,92,0.001048,0.002910,0.011543,0.005103,-0.005461,-0.013708,0.022603,0.000026,-0.004900,-0.005064,0.004777,0.014905,,,,
2026-07-12,,1783895672834,INJ,-0.016539,-0.019590,0.005763,-0.016357,0.005960,445,0.020365,-0.007446,1.354830,3.410446,2.298492,790361,3219145,-0.000007,,-0.001264,,,,-0.000454,0.008225,4,137,0.000993,0.005295,0.020706,0.007054,-0.027408,-0.039881,0.025050,-0.000012,-0.006038,-0.000431,0.008789,0.017661,,,,
2026-07-12,,1783895672834,SUI,-0.008245,0.008231,-0.028369,-0.013292,0.004779,460,0.018718,-0.008910,0.648999,1.126409,0.834387,4824857,32188048,0.000013,,0.000000,,,,-0.000454,0.008225,4,35,0.000734,0.002897,0.006148,-0.001034,-0.008651,-0.027965,0.015968,0.000038,-0.001274,-0.002317,0.000637,0.012182,,,,
2026-07-12,,1783895672834,kPEPE,0.002183,0.016611,-0.001088,-0.032154,0.014358,265,0.026511,-0.009232,0.513354,0.479696,0.629426,2040076,14104925,0.000013,,-0.000363,,,,-0.000454,0.008225,4,21,0.000726,0.001089,0.012346,0.004357,-0.007625,-0.022876,0.022150,0.000038,-0.005041,-0.003601,0.003241,0.013684,,,,
2026-07-12,,1783895672834,CRV,0.002422,-0.005526,-0.037395,0.012257,0.007242,90,0.019565,-0.001415,0.797243,1.004930,0.758857,1772125,5665682,0.000013,,-0.000435,,,,-0.000454,0.008225,4,70,0.002851,0.002029,0.010485,-0.002319,-0.021502,0.018023,0.022033,0.000038,-0.003641,-0.007426,-0.003449,0.013367,,,,
2026-07-12,,1783895672834,LDO,-0.001877,-0.004518,0.123907,0.031694,0.006587,80,0.020573,-0.003829,0.580179,0.429835,0.649811,1648582,8496218,0.000013,,0.000000,,,,-0.000454,0.008225,4,64,-0.000389,-0.001588,0.017861,0.000032,-0.030212,0.019061,0.029401,0.000038,-0.009075,-0.014591,0.005035,0.018375,,,,
2026-07-12,,1783895672834,LINK,-0.007521,0.007190,-0.011717,-0.007313,0.004168,80,0.016304,-0.010068,0.197122,0.551823,1.145025,2536154,38952050,0.000013,,-0.000299,,,,-0.000454,0.008225,4,37,0.000163,0.003802,0.014844,0.009148,-0.005684,-0.015949,0.020679,0.000038,-0.007050,-0.005769,0.005881,0.011364,,,,
2026-07-12,,1783895672834,STX,-0.033114,-0.006246,-0.013503,-0.001690,0.004552,445,0.038683,-0.022212,0.182854,0.562568,0.392606,229117,429426,0.000013,,-0.000411,,,,-0.000454,0.008225,4,72,-0.003002,-0.003473,-0.002119,-0.021954,-0.037728,-0.032725,0.008181,-0.000006,-0.010600,-0.016308,-0.017006,0.000000,,,,
2026-07-12,,1783895672834,CFX,0.015081,0.008700,-0.023976,0.020784,0.008878,240,0.028643,-0.010275,0.151055,0.593141,0.526995,215869,2903103,0.000013,,0.000000,,,,-0.000454,0.008225,4,34,-0.000294,0.000903,0.009483,-0.004877,-0.035538,-0.043870,0.016685,0.000038,-0.008749,-0.007339,-0.004542,0.007518,,,,
2026-07-12,,1783895672834,GMX,-0.027234,-0.029353,-0.039925,-0.021904,0.003111,720,0.031887,-0.014793,3.042658,1.730743,0.998917,122024,502528,0.000013,,0.000000,,,,-0.000454,0.008225,4,162,-0.000748,0.000452,0.007343,-0.006073,-0.017678,-0.008439,0.010823,0.000038,-0.006716,-0.004800,-0.004282,0.003004,,,,
2026-07-12,,1783895672834,SNX,0.013986,0.056582,0.044524,-0.008401,0.014492,295,0.013403,0.008236,1.043585,1.055032,1.158320,423687,712787,-0.000134,-0.000936,-0.003021,4.15,39957,23625,-0.000454,0.008225,4,2,0.003907,0.013633,0.033292,0.014630,-0.047839,-0.071945,0.037905,-0.000517,0.012357,0.024045,0.035149,0.042455,,,,
2026-07-12,,1783895672834,XRP,-0.011219,-0.011219,-0.063089,-0.007154,0.003096,460,0.017669,-0.011415,2.903237,2.173107,1.536905,12684168,78033277,-0.000000,,-0.000369,,,,-0.000454,0.008225,4,104,-0.000185,0.002675,0.008948,0.001845,-0.009133,-0.022417,0.016605,0.000014,-0.007313,-0.007679,-0.001280,0.007405,,,,
2026-07-12,,1783895672834,BCH,-0.019656,-0.010331,-0.011345,-0.004977,0.004616,640,0.024962,-0.007673,1.867959,7.181435,3.907982,1078453,7258253,0.000013,,-0.000827,,,,-0.000454,0.008225,4,97,-0.004060,-0.007788,0.006338,0.002527,-0.022328,-0.030240,0.013712,0.000033,-0.014001,-0.016662,-0.004053,0.001801,,,,
2026-07-12,,1783895672834,APT,-0.018220,-0.024355,-0.038377,-0.008421,0.003246,460,0.024980,-0.017139,0.317022,1.424306,0.907692,1235466,3567523,-0.000002,,-0.000821,,,,-0.000454,0.008225,4,153,-0.003777,-0.003285,0.009033,-0.002792,-0.018887,-0.037280,0.017573,-0.000007,-0.015223,-0.011660,-0.009069,0.003401,,,,
2026-07-12,,1783895672834,AAVE,0.000870,-0.003435,0.097599,0.024902,0.008744,560,0.031266,-0.011006,1.309266,1.047245,0.945914,10512782,84869021,0.000013,,-0.000437,,,,-0.000454,0.008225,4,60,-0.003578,-0.004937,-0.007094,-0.013003,-0.032445,-0.039212,0.001237,0.000038,-0.002552,-0.010249,-0.009974,0.000888,,,,
2026-07-12,,1783895672834,COMP,-0.005163,-0.008190,-0.000295,0.015444,0.004262,615,0.006562,-0.001514,0.806171,0.567165,0.725846,103892,842591,0.000013,,-0.000548,,,,-0.000454,0.008225,4,83,-0.002890,-0.001887,0.006901,0.004954,-0.015925,-0.028074,0.010380,0.000019,-0.001766,-0.003121,0.001295,0.008715,,,,
2026-07-12,,1783895672834,WLD,-0.020492,0.047523,-0.005132,0.043863,0.009939,155,0.055173,-0.024550,0.528513,1.279328,0.794555,15737781,43142431,0.000013,0.000100,0.000000,1.20,25538,37866,-0.000454,0.008225,4,5,0.004007,0.005303,0.010847,0.010847,0.003144,-0.061840,0.024429,0.000038,-0.012249,-0.013733,-0.002379,0.005606,,,,
2026-07-12,,1783895672834,YGG,-0.013265,0.001839,-0.054116,-0.012841,0.003230,615,0.020096,-0.009535,1.108584,1.604124,1.235438,98197,103448,-0.000023,,-0.001833,,,,-0.000454,0.008225,4,43,-0.000963,0.000413,0.011195,0.000642,-0.018903,-0.036520,0.017480,0.000016,-0.003517,-0.001233,0.003243,0.013018,,,,
2026-07-12,,1783895672834,TRX,-0.000754,0.004763,0.005587,-0.001726,0.001509,630,0.002500,0.001075,0.281809,0.232766,0.147244,967611,16514192,-0.000005,,-0.000603,,,,-0.000454,0.008225,4,40,-0.000332,0.000242,0.001298,0.000785,-0.003080,-0.020954,0.002899,0.000007,0.000060,0.000060,-0.000060,0.002354,,,,
2026-07-12,,1783895672834,kSHIB,-0.017907,-0.019731,-0.044354,-0.020464,0.002579,420,0.021548,-0.014040,0.986849,1.063875,1.713876,370978,2465466,0.000013,,-0.000710,,,,-0.000454,0.008225,4,138,-0.000237,0.001184,0.009709,0.003078,-0.006157,-0.025574,0.017286,0.000038,-0.003764,-0.004940,0.002352,0.010586,,,,
2026-07-12,,1783895672834,UNI,0.000414,-0.009624,0.141169,0.037000,0.005961,90,0.029030,-0.007631,0.624997,0.794122,0.636619,8812452,18358313,0.000013,,0.000000,,,,-0.000454,0.008225,4,93,-0.001684,-0.006405,0.002291,-0.005411,-0.025785,-0.029871,0.010932,0.000038,-0.009618,-0.018389,-0.008006,0.000601,,,,
2026-07-12,,1783895672834,SEI,-0.019299,-0.010633,-0.029411,-0.018488,0.003057,555,0.028087,-0.013579,0.505939,1.305131,0.985772,246750,1504672,0.000013,,-0.000866,,,,-0.000454,0.008225,4,98,-0.003383,-0.003300,0.005755,-0.006683,-0.012005,-0.028734,0.014192,0.000038,-0.010357,-0.012829,-0.008989,0.004413,,,,
2026-07-12,,1783895672834,RUNE,-0.009315,-0.007918,-0.034878,0.006475,0.003237,365,0.012900,-0.007942,2.378219,1.701739,1.112662,150539,1496961,0.000007,,-0.000971,,,,-0.000454,0.008225,4,80,-0.000374,0.001669,0.008866,0.004234,-0.006924,0.001768,0.014470,0.000038,-0.003124,-0.003595,0.003422,0.009942,,,,
2026-07-12,,1783895672834,ZRO,-0.025610,-0.056751,-0.069353,-0.011530,0.003155,760,0.031287,-0.011104,3.049836,4.423778,2.350288,1784301,25816081,0.000056,,0.000104,,,,-0.000454,0.008225,4,175,-0.000821,-0.003066,0.012586,0.010377,-0.013477,0.002094,0.022338,0.000130,-0.004175,-0.001438,0.012709,0.016447,,,,
2026-07-12,,1783895672834,DOT,-0.002947,-0.008267,-0.039589,-0.026797,0.004794,90,0.008465,0.004015,0.305341,1.014545,0.849306,1669468,4242854,0.000013,,-0.000745,,,,-0.000454,0.008225,4,85,-0.001206,-0.000307,0.004351,-0.007012,-0.018565,-0.017489,0.015549,0.000029,-0.004582,-0.006349,-0.002497,0.011685,,,,
2026-07-12,,1783895672834,BANANA,0.014103,0.044076,0.107488,-0.007792,0.010833,365,0.018991,-0.000998,0.691734,1.382198,0.847905,140512,221338,0.000013,0.000100,0.000000,6.69,9710,7200,-0.000454,0.008225,4,7,0.004869,0.008105,0.016093,0.011516,-0.007026,-0.014431,0.020700,0.000038,0.003641,0.007137,0.010108,0.019808,,,,
2026-07-12,,1783895672834,TRB,-0.015231,-0.010272,-0.189988,-0.025131,0.003519,615,0.019627,-0.009783,0.837148,0.733342,0.882635,190443,355467,0.000013,,-0.000435,,,,-0.000454,0.008225,4,96,0.000803,0.005357,0.015199,0.003281,-0.009575,-0.008972,0.020422,0.000009,-0.004457,-0.000200,0.005788,0.013837,,,,
2026-07-12,,1783895672834,BIGTIME,-0.016876,-0.023278,-0.070911,0.000416,0.007244,715,0.025978,-0.015146,2.514277,1.646295,1.158562,98953,144976,-0.000068,,-0.002263,,,,-0.000454,0.008225,4,149,-0.000284,-0.000709,0.012199,0.003972,-0.000993,-0.046525,0.019149,-0.000161,-0.004649,-0.007607,0.001268,0.012114,,,,
2026-07-12,,1783895672834,KAS,0.000139,-0.020585,-0.074606,-0.006141,0.002228,360,0.007850,-0.002871,0.610462,0.565429,0.839963,124253,721465,-0.000005,,-0.000557,,,,-0.000454,0.008225,4,141,-0.000871,-0.007842,-0.000174,-0.008505,-0.011816,-0.015685,0.003520,-0.000080,-0.002498,-0.015020,-0.003746,-0.000243,,,,
2026-07-12,,1783895672834,BLUR,-0.025547,-0.015672,0.104814,-0.101768,0.006244,715,0.043894,-0.018286,0.202723,1.258735,1.119402,832857,1333198,0.000013,,-0.000478,,,,-0.000454,0.008225,4,118,0.000239,0.002155,0.012151,0.003352,0.013228,0.015323,0.019932,0.000038,-0.007483,-0.003741,0.007008,0.011937,,,,
2026-07-12,,1783895672834,TIA,-0.031601,-0.018101,-0.003067,0.013527,0.010738,650,0.038784,-0.018765,3.069597,1.886455,1.755537,1125451,2735928,0.000013,,0.000000,,,,-0.000454,0.008225,4,129,0.007490,0.003404,0.016291,-0.007818,-0.013366,0.001715,0.024941,0.000038,-0.005550,-0.008636,-0.002016,0.011498,,,,
2026-07-12,,1783895672834,BSV,-0.013254,-0.000375,-0.108092,-0.015218,0.005264,340,0.017257,-0.008518,3.558570,2.854024,1.618221,163180,584564,0.000013,,0.000000,,,,-0.000454,0.008225,4,46,-0.006454,-0.007879,0.006754,0.011631,-0.009380,0.080894,0.016659,0.000038,-0.008889,-0.015536,-0.007245,0.004482,,,,
2026-07-12,,1783895672834,ADA,-0.017648,-0.025536,-0.148539,-0.005583,0.003050,615,0.023650,-0.015801,1.753582,2.125332,2.027291,4164007,23347506,0.000013,,-0.000297,,,,-0.000454,0.008225,4,155,0.000620,0.003283,0.010036,0.000372,-0.014249,-0.030541,0.019081,0.000020,-0.008817,-0.008572,-0.004041,0.007225,,,,
